Country,Library,LC Class,1 Holding,2 Holdings,3 Holdings,4 Holdings,5 Holdings,6 Holdings,7 Holdings,8 Holdings,9 Holdings,10 Holdings,11 Holdings,12 Holdings,13 Holdings,14 Holdings,15 Holdings
Bolivia,IUL,K,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bolivia,IUL,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IUL,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IUL,N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IUL,P,52,10,6,1,3,6,0,0,0,0,0,0,0,0,0
Bolivia,IUL,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IUL,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IUL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IUL,T,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IUL,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IUL,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IUL,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EEM,A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EEM,B,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Bolivia,EEM,C,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,EEM,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EEM,E,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Bolivia,EEM,F,23,53,70,65,34,14,1,1,0,0,0,0,0,0,0
Bolivia,EEM,G,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0
Bolivia,EEM,H,25,55,56,31,9,4,1,0,0,0,0,0,0,0,0
Bolivia,EEM,J,4,15,22,9,4,0,2,0,0,0,0,0,0,0,0
Bolivia,EEM,K,7,5,16,8,1,1,0,0,0,0,0,0,0,0,0
Bolivia,EEM,L,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
Bolivia,EEM,M,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EEM,N,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EEM,P,29,24,16,16,7,7,2,1,1,1,0,0,0,0,0
Bolivia,EEM,Q,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EEM,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EEM,S,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EEM,T,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EEM,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EEM,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EEM,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,F,2,8,2,7,4,7,1,1,0,0,0,0,0,0,0
Bolivia,INU,G,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,H,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
Bolivia,INU,J,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,M,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,N,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,P,2,1,3,1,2,3,0,1,1,1,0,0,0,0,0
Bolivia,INU,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,INU,Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,F,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Bolivia,OSU,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,J,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,P,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0
Bolivia,OSU,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,OSU,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,F,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0
Bolivia,UPM,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,H,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,J,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bolivia,UPM,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,P,0,0,7,6,2,5,1,1,1,1,0,0,0,0,0
Bolivia,UPM,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UPM,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,B,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,E,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,F,6,8,15,12,11,7,0,1,0,0,0,0,0,0,0
Bolivia,IPL,G,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,H,1,2,4,3,5,1,1,0,0,0,0,0,0,0,0
Bolivia,IPL,J,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,K,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,L,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,M,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,N,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,P,25,37,32,27,18,15,3,1,1,1,0,0,0,0,0
Bolivia,IPL,Q,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,IPL,Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,E,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,F,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,G,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,H,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,K,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,P,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bolivia,NJR,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NJR,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,CGU,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,CGU,B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,CGU,C,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,CGU,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,CGU,E,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,CGU,F,28,29,30,26,19,11,1,1,0,0,0,0,0,0,0
Bolivia,CGU,G,1,2,5,1,1,0,0,0,0,0,0,0,0,0,0
Bolivia,CGU,H,3,7,8,6,1,3,0,0,0,0,0,0,0,0,0
Bolivia,CGU,J,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
Bolivia,CGU,K,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0
Bolivia,CGU,L,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,CGU,M,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,CGU,N,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0
Bolivia,CGU,P,14,13,9,9,7,4,2,0,1,0,0,0,0,0,0
Bolivia,CGU,Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,CGU,R,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,CGU,S,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,CGU,T,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,CGU,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,CGU,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,CGU,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UIU,A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UIU,B,3,11,2,2,1,0,0,0,0,0,0,0,0,0,0
Bolivia,UIU,C,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,UIU,D,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,UIU,E,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Bolivia,UIU,F,56,127,104,86,37,20,1,1,0,0,0,0,0,0,0
Bolivia,UIU,G,12,11,8,2,1,0,0,0,0,0,0,0,0,0,0
Bolivia,UIU,H,53,97,75,38,11,4,1,0,0,0,0,0,0,0,0
Bolivia,UIU,J,12,43,25,12,4,0,2,0,0,0,0,0,0,0,0
Bolivia,UIU,K,25,51,23,12,1,1,0,0,0,0,0,0,0,0,0
Bolivia,UIU,L,2,6,2,3,1,0,0,0,0,0,0,0,0,0,0
Bolivia,UIU,M,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UIU,N,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0
Bolivia,UIU,P,55,80,38,30,17,15,2,1,1,1,0,0,0,0,0
Bolivia,UIU,Q,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UIU,R,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UIU,S,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UIU,T,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UIU,U,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UIU,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UIU,Z,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,F,5,4,2,1,2,5,0,0,0,0,0,0,0,0,0
Bolivia,NUI,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,H,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0
Bolivia,NUI,J,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,M,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,N,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,P,41,34,23,20,17,13,2,1,1,1,0,0,0,0,0
Bolivia,NUI,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,NUI,Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,F,1,0,2,5,2,2,0,1,0,0,0,0,0,0,0
Bolivia,UMC,G,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,H,1,0,2,1,4,0,1,0,0,0,0,0,0,0,0
Bolivia,UMC,J,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0
Bolivia,UMC,K,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,L,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,P,4,0,8,5,5,5,3,0,1,0,0,0,0,0,0
Bolivia,UMC,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,UMC,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EYM,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EYM,B,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0
Bolivia,EYM,C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,EYM,D,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,EYM,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EYM,F,20,35,42,53,24,12,1,1,0,0,0,0,0,0,0
Bolivia,EYM,G,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EYM,H,21,25,27,23,8,3,0,0,0,0,0,0,0,0,0
Bolivia,EYM,J,1,5,7,9,4,0,1,0,0,0,0,0,0,0,0
Bolivia,EYM,K,1,7,4,6,1,1,0,0,0,0,0,0,0,0,0
Bolivia,EYM,L,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EYM,M,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EYM,N,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Bolivia,EYM,P,50,60,16,14,15,10,3,1,0,0,0,0,0,0,0
Bolivia,EYM,Q,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EYM,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EYM,S,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EYM,T,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EYM,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EYM,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,EYM,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,B,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,D,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,E,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,F,48,36,35,22,21,14,1,0,0,0,0,0,0,0,0
Bolivia,MNU,G,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,H,39,33,26,15,6,2,1,0,0,0,0,0,0,0,0
Bolivia,MNU,J,23,10,15,6,2,0,2,0,0,0,0,0,0,0,0
Bolivia,MNU,K,16,2,6,7,1,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,L,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,N,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,P,13,9,12,4,1,5,0,0,0,1,0,0,0,0,0
Bolivia,MNU,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,R,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,T,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,U,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,MNU,Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,P,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Bolivia,LDL,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,LDL,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,GZM,A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,GZM,B,19,10,3,2,1,0,0,0,0,0,0,0,0,0,0
Bolivia,GZM,C,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,GZM,D,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Bolivia,GZM,E,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,GZM,F,171,172,121,85,35,18,1,1,0,0,0,0,0,0,0
Bolivia,GZM,G,14,16,9,1,1,0,0,0,0,0,0,0,0,0,0
Bolivia,GZM,H,237,157,89,40,12,3,1,0,0,0,0,0,0,0,0
Bolivia,GZM,J,59,58,36,12,3,0,2,0,0,0,0,0,0,0,0
Bolivia,GZM,K,99,57,22,12,1,1,0,0,0,0,0,0,0,0,0
Bolivia,GZM,L,17,11,2,3,1,0,0,0,0,0,0,0,0,0,0
Bolivia,GZM,M,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,GZM,N,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,GZM,P,103,66,39,22,14,13,2,1,1,1,0,0,0,0,0
Bolivia,GZM,Q,15,7,5,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,GZM,R,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,GZM,S,12,10,3,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,GZM,T,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,GZM,U,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,GZM,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,GZM,Z,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,IUL,A,9,3,4,2,2,0,0,0,0,0,0,0,0,0,0
Brazil,IUL,B,84,57,39,33,15,12,4,5,2,0,0,0,0,0,0
Brazil,IUL,C,18,9,5,2,2,0,0,0,1,0,0,0,0,0,0
Brazil,IUL,D,33,22,21,12,3,4,3,0,0,1,0,0,0,0,0
Brazil,IUL,E,10,3,5,4,0,0,0,0,0,1,0,0,0,0,0
Brazil,IUL,F,459,342,242,198,135,100,35,37,13,9,4,0,0,0,0
Brazil,IUL,G,82,75,48,35,11,12,4,3,1,0,0,0,0,0,0
Brazil,IUL,H,229,168,117,110,82,56,35,12,13,4,2,0,0,0,0
Brazil,IUL,J,55,32,22,21,16,11,5,6,2,0,0,0,0,0,0
Brazil,IUL,K,54,28,18,12,5,6,3,2,1,0,0,0,0,0,0
Brazil,IUL,L,44,25,5,6,4,6,0,0,1,0,0,0,0,0,0
Brazil,IUL,M,58,25,15,9,5,4,0,1,0,1,0,0,0,0,0
Brazil,IUL,N,96,62,25,13,7,3,2,1,0,0,0,0,0,0,0
Brazil,IUL,P,1344,744,470,252,174,114,92,42,28,7,3,1,0,0,0
Brazil,IUL,Q,26,7,5,1,2,1,0,0,0,0,0,0,0,0,0
Brazil,IUL,R,20,13,3,1,1,0,0,0,1,0,0,0,0,0,0
Brazil,IUL,S,9,5,4,3,1,0,0,0,0,0,0,0,0,0,0
Brazil,IUL,T,33,18,10,6,3,0,0,1,0,0,0,0,0,0,0
Brazil,IUL,U,4,2,2,1,0,1,2,0,0,0,0,0,0,0,0
Brazil,IUL,V,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Brazil,IUL,Z,18,7,5,12,4,3,0,0,0,0,0,0,0,0,0
Brazil,EEM,A,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,EEM,B,18,16,12,17,9,10,10,5,1,0,0,0,0,0,0
Brazil,EEM,C,2,3,2,1,1,0,0,0,1,0,0,0,0,0,0
